"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1394459_at",0.0736749710727975,5.36203181914894,0.549538127253267,0.585143037453675,0.794676680806644,-6.25156297550443
"1390775_at",-0.0309236505747125,3.47009868297872,-0.549519355395119,0.585155816832784,0.794676680806644,-6.25157315363984
"1389723_at",-0.0368721082375473,7.78101471914894,-0.549511952534233,0.585160856539299,0.794676680806644,-6.25157716739001
"1391508_at",-0.0277396065134098,4.15917271702128,-0.549503520822622,0.585166596690316,0.794676680806644,-6.25158173890675
"1395931_at",-0.0353599994252871,4.31844484468085,-0.54932045138618,0.585291233576993,0.794681040197638,-6.25168097866315
"1368269_at",0.0410724070881229,4.1331474212766,0.549314780034126,0.585295094936083,0.794681040197638,-6.251684052514
"1393333_at",-0.029337257854406,3.99587297659574,-0.549299408364388,0.585305560850388,0.794681040197638,-6.25169238374191
"1379753_at",-0.0255509335249042,4.19588559148936,-0.549278472748865,0.585319815162232,0.794681040197638,-6.2517037301796
"1377189_at",0.0311723434865907,5.52482059361702,0.549193037271527,0.585377986846631,0.794681040197638,-6.25175002906402
"1389796_at",-0.0263336754789273,4.10362380638298,-0.549174066493678,0.585390904129084,0.794681040197638,-6.25176030867443
"1398767_at",-0.0410889051724144,12.6346210212766,-0.549167366151804,0.585395466452674,0.794681040197638,-6.25176393927489
"1397994_at",-0.0316126865900382,4.51502335531915,-0.549150616890968,0.58540687125086,0.794681040197638,-6.25177301472106
"1396280_at",-0.0401231440613024,6.42320405531915,-0.549103881764149,0.585438694393256,0.794681040197638,-6.2517983363114
"1388315_at",-0.0252655268199231,11.3108230212766,-0.549100590541375,0.585440935502186,0.794681040197638,-6.25180011945081
"1385749_at",-0.035144445977011,4.15670879574468,-0.549077720945645,0.58545650832484,0.794681040197638,-6.25181250959304
"1396630_at",-0.0429382609195399,5.36741171276596,-0.549048441789419,0.585476445963159,0.794681040197638,-6.25182837152191
"1379993_at",-0.0331065885057469,4.17811206382979,-0.548998590648668,0.585510392840064,0.794692432546291,-6.25185537636389
"1378533_at",-0.0497415833333333,5.42318496808511,-0.548958189569943,0.585537905247752,0.794695091005492,-6.25187726024031
"1386961_at",0.0643048208812262,5.20709021489362,0.548907857400858,0.585572181415047,0.794706928641787,-6.25190452122262
"1384933_at",-0.0337040611111111,5.32120563829787,-0.548842118021784,0.585616951326612,0.794720420734154,-6.25194012336336
"1397087_at",-0.0255782455938695,3.6511606893617,-0.548818212353662,0.585633231999891,0.794720420734154,-6.25195306879039
"1384194_at",-0.0354526913793102,5.46701688510638,-0.548772614902028,0.585664286207144,0.794727883617941,-6.25197775923514
"1378538_at",0.0299381526819926,4.09136283829787,0.548536110921227,0.58582537021343,0.794877611075447,-6.25210579065656
"1387472_at",0.0336225572796935,4.27291892765957,0.548511115345157,0.5858423960599,0.794877611075447,-6.25211931882671
"1389210_at",0.0801731714559391,7.86928929148936,0.548498036811639,0.585851304654822,0.794877611075447,-6.25212639698178
"1374183_at",0.0408116664750951,8.78170102765957,0.548411967935494,0.585909933085685,0.794922476617735,-6.25217297364763
"1392000_at",0.0221133490421458,3.28551689574468,0.548303655910824,0.585983717101779,0.79495738898828,-6.25223157706477
"1396508_at",0.0184513593869734,3.35911617021277,0.548299145019396,0.585986790095094,0.79495738898828,-6.25223401748447
"1371136_at",0.0488979977011498,8.35484043829787,0.548260139094197,0.5860133627581,0.794958759799963,-6.25225511910042
"1398974_at",0.0422253113026818,8.96803527659574,0.54818641045242,0.586063591736139,0.794992220160611,-6.25229500113218
"1394119_at",-0.0428249532567049,4.48032421489362,-0.548052587923746,0.58615476602783,0.795047442729756,-6.25236737621771
"1384113_at",-0.0191955319923373,3.36401068723404,-0.548051611075971,0.586155431586477,0.795047442729756,-6.25236790446104
"1382933_at",-0.0206479595785444,4.08732360851064,-0.548003510959511,0.586188204231181,0.795057218517402,-6.25239391408359
"1376266_at",0.0551890045977013,5.66309032340425,0.547957638706254,0.586219459754662,0.795064698311868,-6.25241871691302
"1397186_at",-0.0240212465517242,4.10526802978723,-0.547920375182373,0.586244850219925,0.795064698311868,-6.25243886354922
"1397261_at",-0.030446535057471,3.92053002340426,-0.547869369295327,0.586279605251994,0.795077160462749,-6.25246643784208
"1388801_at",-0.0348092530651338,7.64943034468085,-0.547830415306671,0.586306148873577,0.795078486191051,-6.25248749505096
"1395411_at",-0.0498351429118774,7.4500230787234,-0.547771098295893,0.586346569157306,0.795098628857725,-6.25251955698124
"1393959_at",-0.0708360714559383,6.62909159787234,-0.547714120692689,0.586385396557073,0.795113554079109,-6.25255035119088
"1390956_at",-0.0364766662835253,4.72581813191489,-0.547654066586404,0.586426321770847,0.795113554079109,-6.25258280470859
"1375239_at",-0.030467723754789,4.7142256106383,-0.547642392780939,0.586434277305139,0.795113554079109,-6.25258911287931
"1396031_at",0.0437843969348661,3.73529394893617,0.547589163911759,0.586470552684945,0.795128072105201,-6.25261787446424
"1376906_at",-0.0417852268199235,7.41858301489362,-0.547475547208186,0.586547985854139,0.795173756447031,-6.25267925666069
"1370948_a_at",0.0823883134099617,6.55915569787234,0.547429400093974,0.586579437882778,0.795173756447031,-6.25270418436114
"1378862_at",-0.0296127622605359,4.93918662340426,-0.547356949853428,0.586628818696853,0.795173756447031,-6.25274331627121
"1384431_at",0.0153465515325671,2.97810277659574,0.547354928919065,0.586630196158769,0.795173756447031,-6.25274440774735
"1392379_at",-0.0172600827586207,3.22227846170213,-0.547352144382419,0.586632094091907,0.795173756447031,-6.25274591162706
"1373013_at",0.0305058477011496,10.0753273404255,0.547150116923821,0.58676980332489,0.795325754602543,-6.2528550029775
"1391528_at",-0.0413963603448275,5.69379641489362,-0.547107673065583,0.58679873655875,0.795330307615628,-6.25287791687532
"1387521_at",-0.0648420741379307,8.3222101106383,-0.547048039351864,0.586839388966991,0.795350743375074,-6.25291010798632
"1396334_at",-0.0223187894636014,3.27281830425532,-0.546913867155122,0.586930859308878,0.795440048531259,-6.2529825233424
"1372664_at",0.0421928227969349,5.84089376382979,0.546874802670465,0.586957492348796,0.795441478758724,-6.25300360391104
"1395826_at",-0.0471760904214557,7.69336925957447,-0.546757047412408,0.587037777981995,0.79551055915332,-6.25306713978958
"1383529_at",-0.0344646955938697,4.8610285106383,-0.546647924415797,0.58711218281278,0.79551055915332,-6.25312600599429
"1395950_at",0.0248834101532566,3.6029588212766,0.546632566413957,0.587122654931406,0.79551055915332,-6.25313428990941
"1380048_at",-0.0446813377394634,3.80725413617021,-0.546589519127941,0.587152007941598,0.79551055915332,-6.25315750785504
"1382866_at",0.0549983118773947,7.09022520638298,0.546579779635936,0.587158649187025,0.79551055915332,-6.25316276068825
"1377412_at",-0.0782869557471264,5.25048646595745,-0.546572033180534,0.587163931429758,0.79551055915332,-6.25316693854428
"1381391_at",-0.0301495551724131,5.85724948297872,-0.546537431268155,0.587187526459515,0.79551055915332,-6.25318559950218
"1398226_at",-0.0546576559386971,4.34655007446808,-0.546412989274364,0.587272387144288,0.795590868086784,-6.25325270195395
"1389282_at",0.0447553967432954,7.46239670425532,0.546257422569393,0.587378480924049,0.795656376144527,-6.2533365664599
"1388802_at",-0.0187253503831417,3.28217266595745,-0.546238264437175,0.587391547068603,0.795656376144527,-6.2533468927928
"1377820_a_at",0.0568825055555554,7.3441817106383,0.546222268519697,0.587402456639696,0.795656376144527,-6.25335551440153
"1391096_at",0.0342573676245211,4.80323751914894,0.546176230952912,0.587433855822593,0.795656376144527,-6.25338032670953
"1394624_at",0.0351440735632185,6.35564797446809,0.54615451717008,0.587448665637303,0.795656376144527,-6.25339202880648
"1381910_at",0.0374598093869734,4.44717423829787,0.545988200767141,0.587562107104586,0.795737400014827,-6.25348164561098
"1381493_x_at",0.0211436727969351,3.39235314042553,0.545983828134775,0.587565089740512,0.795737400014827,-6.25348400136696
"1377452_at",0.0415810308429123,5.48643180851064,0.545943351841191,0.58759269955001,0.795737400014827,-6.25350580708838
"1379440_at",-0.0376118151340998,4.83328360425532,-0.54591676397224,0.587610836082848,0.795737400014827,-6.25352012985482
"1395280_at",-0.0220455739463599,3.78969713404255,-0.545583071916935,0.587838482026642,0.796011014218695,-6.25369982970167
"1382388_at",-0.0300058917624512,6.87507223191489,-0.545518971259627,0.58788221654431,0.796035575056015,-6.25373433676414
"1373410_at",-0.0657540718390803,4.43951805531915,-0.545346991872268,0.587999562092956,0.796159804141799,-6.2538268979899
"1371524_at",0.0462805919540231,8.26461767659574,0.54505474109089,0.588198997223071,0.796377289771195,-6.25398412451751
"1369125_at",-0.0216390586206899,3.21171914042553,-0.545036566890135,0.588211400560929,0.796377289771195,-6.25399389921543
"1397722_at",-0.0335637187739465,4.18574819361702,-0.544923729372487,0.588288411514855,0.796441635621138,-6.25405457983377
"1389093_at",-0.0553718674329498,6.50038655744681,-0.544891883891607,0.588310146740692,0.796441635621138,-6.25407170312919
"1375300_at",-0.0331465000000001,4.90034430425532,-0.544807882073436,0.588367481624291,0.796484582380787,-6.25411686611331
"1377415_at",-0.0300828478927196,4.71344078723404,-0.544678791104051,0.588455596996715,0.796494573027274,-6.25418625755739
"1385096_at",0.0144656026819924,3.11003249574468,0.544584736642682,0.588519800982667,0.796494573027274,-6.25423680528176
"1395435_at",0.0380524178160917,5.22240606808511,0.544582672990313,0.588521209722065,0.796494573027274,-6.25423791425457
